"Date","Line state","Last drop reason","US bitrate (Kbps)","DS bitrate (Kbps)","US FEC fast","DS FEC fast","US CRC fast","DS CRC fast","US HEC fast","DS HEC fast","US FEC interleaved","DS FEC interleaved","US CRC interleaved","DS CRC interleaved","US HEC interleaved","DS HEC interleaved","US line capacity (%)","DS line capacity (%)","US noise margin (dB)","DS noise margin (dB)","US output power (dBm)","DS output power (dBm)","US attenuation (dB)","DS attenuation (dB)","US errored seconds (ES)","DS errored seconds (ES)","US severly errored seconds (SES)","DS severly errored seconds (SES)","US unavailable seconds (UAS)","DS unavailable seconds (UAS)","TX ethernet packets","RX ethernet packets"
Feb 24 01:29:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54645805,124161475
Feb 24 01:30:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54648132,124166076
Feb 24 01:31:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54650580,124170922
Feb 24 01:32:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,7.0,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54652961,124175679
Feb 24 01:33:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54655395,124180455
Feb 24 01:34:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54658069,124185687
Feb 24 01:35:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54670117,124210760
Feb 24 01:36:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54672517,124215588
Feb 24 01:37:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54675385,124221300
Feb 24 01:38:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54678336,124226949
Feb 24 01:39:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54680922,124232314
Feb 24 01:40:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54696990,124266125
Feb 24 01:41:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54699853,124271554
Feb 24 01:42:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54702286,124276242
Feb 24 01:43:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54705126,124281664
Feb 24 01:44:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54707582,124286418
Feb 24 01:45:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54711120,124293175
Feb 24 01:46:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54713740,124298210
Feb 24 01:47:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.1,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54716255,124303064
Feb 24 01:48:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54718649,124307805
Feb 24 01:49:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54720821,124312081
Feb 24 01:50:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54723184,124316763
Feb 24 01:51:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54725433,124321278
Feb 24 01:52:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54727878,124326059
Feb 24 01:53:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,-50.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54733175,124336821
Feb 24 01:54:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.1,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54735630,124341608
Feb 24 01:55:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54737988,124346314
Feb 24 01:56:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54740267,124350831
Feb 24 01:57:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54742488,124355208
Feb 24 01:58:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54744776,124359821
Feb 24 01:59:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54747206,124364586
Feb 24 02:00:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54749655,124369325
Feb 24 02:01:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54800177,124563005
Feb 24 02:02:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54817711,124634934
Feb 24 02:03:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54822315,124653159
Feb 24 02:04:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54824664,124657808
Feb 24 02:05:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54844147,124775644
Feb 24 02:06:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54846650,124780247
Feb 24 02:07:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54849012,124784931
Feb 24 02:08:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54857614,124840253
Feb 24 02:09:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54862047,124862657
Feb 24 02:10:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54866847,124890946
Feb 24 02:11:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54869965,124915181
Feb 24 02:12:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54872603,124936248
Feb 24 02:13:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.1,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54874928,124955089
Feb 24 02:14:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54877485,124975643
Feb 24 02:15:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54879899,124995269
Feb 24 02:16:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54881888,125010527
Feb 24 02:17:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54883650,125023072
Feb 24 02:18:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54886163,125042551
Feb 24 02:19:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54889128,125065555
Feb 24 02:20:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54890441,125075418
Feb 24 02:21:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54892000,125085222
Feb 24 02:22:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.6,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54893735,125098884
Feb 24 02:23:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.5,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54894046,125099391
Feb 24 02:24:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.2,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54897406,125122019
Feb 24 02:25:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54900071,125140819
Feb 24 02:26:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54905992,125185456
Feb 24 02:27:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54910609,125219613
Feb 24 02:28:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54919721,125287787
Feb 24 02:29:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54936052,125414720
Feb 24 02:30:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54943200,125470410
Feb 24 02:31:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.1,7.0,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54944525,125478018
Feb 24 02:32:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54945058,125481436
Feb 24 02:33:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54945225,125481754
Feb 24 02:34:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54945712,125482904
Feb 24 02:35:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54946532,125484873
Feb 24 02:36:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54947508,125486531
Feb 24 02:37:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54948696,125488721
Feb 24 02:38:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54948971,125489262
Feb 24 02:39:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54949230,125489762
Feb 24 02:40:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54950291,125491559
Feb 24 02:41:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54952104,125496236
Feb 24 02:42:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54952328,125496640
Feb 24 02:43:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54952539,125496893
Feb 24 02:44:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54954667,125500234
Feb 24 02:45:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54956704,125513338
Feb 24 02:46:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54957129,125514107
Feb 24 02:47:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54960964,125534788
Feb 24 02:48:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54962440,125545279
Feb 24 02:49:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54964816,125560391
Feb 24 02:50:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54970445,125604748
Feb 24 02:51:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54971486,125611877
Feb 24 02:52:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54972703,125618243
Feb 24 02:53:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54974412,125630820
Feb 24 02:54:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54975074,125633097
Feb 24 02:55:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54975460,125633788
Feb 24 02:56:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54979996,125664084
Feb 24 02:57:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,54981217,125665824
Feb 24 02:58:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55009499,125721300
Feb 24 02:59:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.1,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55019407,125736419
Feb 24 03:00:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55032773,125763302
Feb 24 03:01:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55044917,125785620
Feb 24 03:02:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55073577,125841396
Feb 24 03:03:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55140706,126001340
Feb 24 03:04:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55144278,126014341
Feb 24 03:05:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55147997,126021244
Feb 24 03:06:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55153111,126030426
Feb 24 03:07:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55162415,126048750
Feb 24 03:08:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55211691,126141279
Feb 24 03:09:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55265842,126243624
Feb 24 03:10:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55309514,126325011
Feb 24 03:11:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55364636,126428420
Feb 24 03:12:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55413649,126521957
Feb 24 03:13:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55438139,126571415
Feb 24 03:14:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55460528,126615331
Feb 24 03:15:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55490977,126713737
Feb 24 03:16:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55515609,126768838
Feb 24 03:17:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55538580,126816468
Feb 24 03:18:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55562542,126866774
Feb 24 03:19:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55585784,126915741
Feb 24 03:20:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55619582,126983733
Feb 24 03:21:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55646414,127039356
Feb 24 03:22:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55675531,127098253
Feb 24 03:23:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55727934,127204768
Feb 24 03:24:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55795278,127338188
Feb 24 03:25:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55862428,127471597
Feb 24 03:26:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55888261,127535821
Feb 24 03:27:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55911867,127584773
Feb 24 03:28:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55935863,127636412
Feb 24 03:29:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55959138,127685499
Feb 24 03:30:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,55982279,127735916
Feb 24 03:31:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56005682,127783714
Feb 24 03:32:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56030111,127840414
Feb 24 03:33:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56062413,127965193
Feb 24 03:34:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56098649,128150157
Feb 24 03:35:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56126110,128219739
Feb 24 03:36:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56152267,128284018
Feb 24 03:37:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56169714,128331957
Feb 24 03:38:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56197663,128555769
Feb 24 03:39:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56200508,128577981
Feb 24 03:40:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56228460,128801027
Feb 24 03:41:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56246079,128939681
Feb 24 03:42:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56266682,129094977
Feb 24 03:43:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56268769,129107885
Feb 24 03:44:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.8,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56272117,129113314
Feb 24 03:45:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56272683,129114173
Feb 24 03:46:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.1,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56277817,129124166
Feb 24 03:47:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56278473,129125153
Feb 24 03:48:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,30.9,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56278635,129125472
Feb 24 03:49:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56278806,129125802
Feb 24 03:50:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56278981,129126142
Feb 24 03:51:25,3,0,8191,100013,0,0,0,14609,0,0,0,0,0,0,0,0,100,100,31.0,6.9,0.1,14.2,0.0,5.4,0,64,0,11,18,18,56279437,129127145
